DateTime,XBOX,PS,PC
9/21/2018 0:00,555857,466667,700000
9/22/2018 0:00,566489,442119,671833
9/23/2018 0:00,620989,497420,722375
9/24/2018 0:00,620871,485234,700857
9/25/2018 0:00,588207,478368,637000
9/26/2018 0:00,555782,516260,753333
9/27/2018 0:00,552712,549413,709833
9/28/2018 0:00,521897,497919,654467
9/29/2018 0:00,515348,495066,660400
9/30/2018 0:00,521832,507076,657600
10/1/2018 0:00,533455,525915,648975
10/2/2018 0:00,557889,559346,691000
10/3/2018 0:00,564457,563992,684875
10/4/2018 0:00,565202,570514,676750
10/5/2018 0:00,581980,583680,673889
10/6/2018 0:00,583534,590469,671087
10/7/2018 0:00,592380,592276,692323
10/8/2018 0:00,592092,609411,700148
10/9/2018 0:00,605370,626345,734029
10/10/2018 0:00,608409,638455,727889
10/11/2018 0:00,621731,648333,732906
10/12/2018 0:00,647280,683764,771344
10/13/2018 0:00,607933,643859,734095
10/14/2018 0:00,603873,636045,721531
10/15/2018 0:00,602126,640510,729875
10/16/2018 0:00,608784,654557,728922
10/17/2018 0:00,612287,656215,729147
10/18/2018 0:00,606106,639495,728813
10/19/2018 0:00,620387,665145,737133
10/20/2018 0:00,619508,665807,742873
10/21/2018 0:00,610170,661145,746190
10/22/2018 0:00,611654,662504,744636
10/23/2018 0:00,616891,674167,758762
10/24/2018 0:00,612297,673200,752621
10/25/2018 0:00,609163,666008,753038
10/26/2018 0:00,624957,678047,765479
10/27/2018 0:00,603643,651638,760797
10/28/2018 0:00,587482,633877,733953
10/29/2018 0:00,574064,631941,725048
10/30/2018 0:00,575832,634986,729527
10/31/2018 0:00,583262,628422,715577
11/1/2018 0:00,583986,626953,718600
11/2/2018 0:00,598985,645978,740145
11/3/2018 0:00,599678,651216,743938
11/4/2018 0:00,585993,629388,718592
11/5/2018 0:00,577664,609923,715946
11/6/2018 0:00,557266,600155,720046
11/7/2018 0:00,554632,605577,724614
11/8/2018 0:00,560799,611623,742111
11/9/2018 0:00,555371,605158,733784
11/10/2018 0:00,544132,589182,715554
11/11/2018 0:00,527639,577806,703545
11/12/2018 0:00,526660,587569,709664
11/13/2018 0:00,533313,592174,708982
11/14/2018 0:00,532563,590791,709000
11/15/2018 0:00,539958,600321,728524
11/16/2018 0:00,542769,606043,740139
11/17/2018 0:00,530910,593847,732780
11/18/2018 0:00,523757,589944,726934
11/19/2018 0:00,538708,598146,732451
11/20/2018 0:00,546431,607993,731513
11/21/2018 0:00,547389,613688,739298
11/22/2018 0:00,542299,611142,733435
11/23/2018 0:00,556014,625748,760615
11/24/2018 0:00,588839,652886,788163
11/25/2018 0:00,580617,640222,765328
11/26/2018 0:00,582175,650540,782890
11/27/2018 0:00,608882,674036,810884
11/28/2018 0:00,621319,689636,823560
11/29/2018 0:00,647896,710146,833309
11/30/2018 0:00,655937,709257,842688
12/1/2018 0:00,642563,701028,827056
12/2/2018 0:00,633201,698151,823000
12/3/2018 0:00,644306,707891,822944
12/4/2018 0:00,660472,722868,839111
12/5/2018 0:00,664035,721896,852248
12/6/2018 0:00,666722,718854,845200
12/7/2018 0:00,659306,712566,846196
12/8/2018 0:00,670583,720545,847053
12/9/2018 0:00,655951,704094,833091
12/10/2018 0:00,651208,704478,843145
12/11/2018 0:00,659965,708693,843077
12/12/2018 0:00,653168,705772,843292
12/13/2018 0:00,656174,705778,845212
12/14/2018 0:00,646222,698546,838833
12/15/2018 0:00,615542,677799,807125
12/16/2018 0:00,610604,672908,794581
12/17/2018 0:00,609403,672746,761363
12/18/2018 0:00,613347,682882,776196
12/19/2018 0:00,609972,675986,779912
12/20/2018 0:00,623590,687986,791104
12/21/2018 0:00,625739,690298,809941
12/22/2018 0:00,605993,667381,777846
12/23/2018 0:00,589583,653500,761495
12/24/2018 0:00,592979,653319,761128
12/25/2018 0:00,581493,646264,758894
12/26/2018 0:00,585660,652895,771373
12/27/2018 0:00,590453,656835,774926
12/28/2018 0:00,596669,658965,781571
12/29/2018 0:00,583097,642610,767118
12/30/2018 0:00,563993,622972,767698
12/31/2018 0:00,565903,626371,759303
1/1/2019 0:00,570132,633458,759321
1/2/2019 0:00,565618,624727,756243
1/3/2019 0:00,555444,607896,741293
1/4/2019 0:00,533993,589868,728142
1/5/2019 0:00,499826,558049,690482
1/6/2019 0:00,502514,566236,688566
1/7/2019 0:00,506694,569597,692500
1/8/2019 0:00,516431,578375,697144
1/9/2019 0:00,509722,575140,700987
1/10/2019 0:00,503792,571536,693134
1/11/2019 0:00,504229,575851,698547
1/12/2019 0:00,506028,577277,701650
1/13/2019 0:00,509776,583315,705729
1/14/2019 0:00,524194,593965,708652
1/15/2019 0:00,542196,610432,730759
1/16/2019 0:00,533708,610743,738322
1/17/2019 0:00,535944,609213,743083
1/18/2019 0:00,520174,597229,747000
1/19/2019 0:00,515757,589886,726811
1/20/2019 0:00,506461,580803,717667
1/21/2019 0:00,502028,581715,722370
1/22/2019 0:00,508493,588641,732614
1/23/2019 0:00,505410,583957,727377
1/24/2019 0:00,513571,593556,733444
1/25/2019 0:00,524719,600707,733891
1/26/2019 0:00,521215,597035,737414
1/27/2019 0:00,514410,590257,734500
1/28/2019 0:00,511861,588292,723845
1/29/2019 0:00,511333,586444,719857
1/30/2019 0:00,509410,586639,715879
1/31/2019 0:00,508308,587319,728605
2/1/2019 0:00,496771,576903,730738
2/2/2019 0:00,480427,561847,719889
2/3/2019 0:00,467590,547639,715192
2/4/2019 0:00,463014,539748,700158
2/5/2019 0:00,447375,526049,696515
2/6/2019 0:00,435993,527549,696732
2/7/2019 0:00,440840,526375,696901
2/8/2019 0:00,440208,524826,701322
2/9/2019 0:00,431193,514951,709264
2/10/2019 0:00,436529,513567,703508
2/11/2019 0:00,430847,515493,702913
2/12/2019 0:00,426000,510229,701040
2/13/2019 0:00,415556,500736,694784
2/14/2019 0:00,403719,497532,692848
2/15/2019 0:00,386845,467173,671761
2/16/2019 0:00,367065,437478,628512
2/17/2019 0:00,361594,423699,622239
2/18/2019 0:00,360300,417949,609584
2/19/2019 0:00,354490,413566,602195
2/20/2019 0:00,356161,411898,605077
2/21/2019 0:00,368451,428532,610897
2/22/2019 0:00,376085,431745,614568
2/23/2019 0:00,375570,423396,607061
2/24/2019 0:00,367708,418646,598538
2/25/2019 0:00,370704,424360,604098
2/26/2019 0:00,378444,435757,622304
2/27/2019 0:00,380368,438444,619722
2/28/2019 0:00,386611,448993,630325
3/1/2019 0:00,385542,441203,614113
3/2/2019 0:00,386294,439820,612867
3/3/2019 0:00,377176,430813,596991
3/4/2019 0:00,374063,424524,600895
3/5/2019 0:00,377538,430444,605380
3/6/2019 0:00,375951,429643,601230
3/7/2019 0:00,383632,441143,614530
3/8/2019 0:00,371182,429350,601032
3/9/2019 0:00,372937,428008,600768
3/10/2019 0:00,366455,415546,595444
3/11/2019 0:00,355972,411845,592357
3/12/2019 0:00,354271,411564,595863
3/13/2019 0:00,352979,406511,592867
3/14/2019 0:00,355000,414246,597686
3/15/2019 0:00,366958,421043,618088
3/16/2019 0:00,362155,414285,607292
3/17/2019 0:00,343854,401142,596097
3/18/2019 0:00,333729,392396,584857
3/19/2019 0:00,327660,386854,584829
3/20/2019 0:00,305250,372799,563827
3/21/2019 0:00,296896,358403,533405
3/22/2019 0:00,293583,353167,513984
3/23/2019 0:00,298340,357951,520458
3/24/2019 0:00,293465,350389,504000
3/25/2019 0:00,288847,345799,508728
3/26/2019 0:00,289222,343618,503656
3/27/2019 0:00,288778,346403,516568
3/28/2019 0:00,295847,357389,517954
3/29/2019 0:00,298199,359422,513972
3/30/2019 0:00,283007,332306,491110
3/31/2019 0:00,278674,327144,481453
4/1/2019 0:00,276607,324239,482367
4/2/2019 0:00,281021,331701,491388
4/3/2019 0:00,287868,343458,491956
4/4/2019 0:00,298035,354028,506440
4/5/2019 0:00,309035,363444,520842
4/6/2019 0:00,308538,363077,532478
4/7/2019 0:00,302590,356688,513956
4/8/2019 0:00,302833,358264,516711
4/9/2019 0:00,308701,362701,521320
4/10/2019 0:00,302403,363104,520018
4/11/2019 0:00,306410,368104,529380
4/12/2019 0:00,306701,370273,535282
4/13/2019 0:00,298313,354708,520897
4/14/2019 0:00,292875,347111,506390
4/15/2019 0:00,288701,343139,500935
4/16/2019 0:00,287375,345528,498954
4/17/2019 0:00,283215,338806,500750
4/18/2019 0:00,282257,337057,494115
4/19/2019 0:00,282319,332639,495591
4/20/2019 0:00,277098,323806,487543
4/21/2019 0:00,265444,311847,476649
4/22/2019 0:00,256378,299868,464392
4/23/2019 0:00,251076,292750,453256
4/24/2019 0:00,233806,279860,428786
4/25/2019 0:00,235910,285896,417830
4/26/2019 0:00,239319,288208,402560
4/27/2019 0:00,240576,289042,387868
4/28/2019 0:00,235215,282458,387713
4/29/2019 0:00,222618,272729,362952
4/30/2019 0:00,213042,261021,358304
5/1/2019 0:00,215389,265833,355944
5/2/2019 0:00,228160,276049,357981
5/3/2019 0:00,241007,285007,365224
5/4/2019 0:00,237580,281139,363756
5/5/2019 0:00,230772,272339,348400
5/6/2019 0:00,217905,258163,344677
5/7/2019 0:00,201660,237667,325013
5/8/2019 0:00,192993,230401,320032
5/9/2019 0:00,187007,221701,305894
5/10/2019 0:00,187847,222336,301348
5/11/2019 0:00,192701,232343,319971
5/12/2019 0:00,187278,225699,307719
5/13/2019 0:00,174153,215951,294292
5/14/2019 0:00,185750,223524,300844
5/15/2019 0:00,187860,226697,313679
5/16/2019 0:00,191102,233024,315071
5/17/2019 0:00,193743,236674,323704
5/18/2019 0:00,195923,241958,333613
5/19/2019 0:00,187336,227431,314333
5/20/2019 0:00,180406,222780,310265
5/21/2019 0:00,175451,220894,308853
5/22/2019 0:00,166748,203986,292727
5/23/2019 0:00,172528,208993,298583
5/24/2019 0:00,181542,221723,309533
5/25/2019 0:00,183750,222443,311324
5/26/2019 0:00,175375,211596,305724
5/27/2019 0:00,170518,207535,299138
5/28/2019 0:00,171007,210215,307808
5/29/2019 0:00,167769,207364,303682
5/30/2019 0:00,175769,214896,310292
5/31/2019 0:00,186043,226811,314963
6/1/2019 0:00,180972,218182,313080
6/2/2019 0:00,167181,201014,295217
6/3/2019 0:00,166333,201056,288636
6/4/2019 0:00,162936,197784,285500
6/5/2019 0:00,160901,191049,280042
6/6/2019 0:00,167861,199524,282385
6/7/2019 0:00,173085,202528,291350
6/8/2019 0:00,169119,195679,289480
6/9/2019 0:00,161121,188070,275360
6/10/2019 0:00,158380,184511,265885
6/11/2019 0:00,157556,183208,265227
6/12/2019 0:00,155660,178559,253889
6/13/2019 0:00,156146,178794,248000
6/14/2019 0:00,164340,184343,265865
6/15/2019 0:00,165930,184639,268667
6/16/2019 0:00,160893,182611,264680
6/17/2019 0:00,162362,185382,260423
6/18/2019 0:00,162937,188715,259542
6/19/2019 0:00,168958,190681,268200
6/20/2019 0:00,181210,207460,289808
6/21/2019 0:00,186944,216028,302159
6/22/2019 0:00,177875,201378,283111
6/23/2019 0:00,163538,185818,273172
6/24/2019 0:00,151139,175427,266121
6/25/2019 0:00,134524,159415,249359
6/26/2019 0:00,120091,135972,226754
6/27/2019 0:00,131106,150437,223146
6/28/2019 0:00,138563,158329,236094
6/29/2019 0:00,128514,148139,227066
6/30/2019 0:00,123563,142340,221300
7/1/2019 0:00,124549,143153,223049
7/2/2019 0:00,130611,148910,218239
7/3/2019 0:00,124547,141586,208275
7/4/2019 0:00,127552,146917,214408
7/5/2019 0:00,135160,158847,222804
7/6/2019 0:00,130174,152168,212184
7/7/2019 0:00,124153,150083,210264
7/8/2019 0:00,127861,150692,214017
7/9/2019 0:00,124458,145091,214952
7/10/2019 0:00,116514,137556,203788
7/11/2019 0:00,121188,144778,197939
7/12/2019 0:00,124215,145299,201847
7/13/2019 0:00,124368,143713,198735
7/14/2019 0:00,120236,141783,194571
7/15/2019 0:00,123264,141289,190190
7/16/2019 0:00,121730,140183,190429
7/17/2019 0:00,118389,141816,194571
7/18/2019 0:00,124139,150424,208167
7/19/2019 0:00,136155,162377,215500
7/20/2019 0:00,140111,165699,213983
7/21/2019 0:00,137678,166385,212563
7/22/2019 0:00,142007,167840,209667
7/23/2019 0:00,139229,164229,222720
7/24/2019 0:00,133785,157229,218862
7/25/2019 0:00,136701,160287,213792
7/26/2019 0:00,131126,155538,202308
7/27/2019 0:00,123563,144643,191659
7/28/2019 0:00,123792,144329,191015
7/29/2019 0:00,121713,141970,189860
7/30/2019 0:00,111588,130664,183448
7/31/2019 0:00,106088,122356,180821
8/1/2019 0:00,98822,109432,151870
8/2/2019 0:00,94500,105586,154680
8/3/2019 0:00,86860,95750,144773
8/4/2019 0:00,75488,82707,121059
8/5/2019 0:00,73373,81258,117043
8/6/2019 0:00,68370,74952,119600
8/7/2019 0:00,68312,76667,103444
8/8/2019 0:00,74752,86608,119286
8/9/2019 0:00,86399,96849,145867
8/10/2019 0:00,84069,94377,131429
8/11/2019 0:00,81570,90966,133692
8/12/2019 0:00,81752,92080,128400
8/13/2019 0:00,75533,87327,128083
8/14/2019 0:00,74081,83755,125667
8/15/2019 0:00,85349,94650,135750
8/16/2019 0:00,92701,101321,145714
8/17/2019 0:00,94952,100865,148167
8/18/2019 0:00,92750,100214,153375
8/19/2019 0:00,91656,101643,156875
8/20/2019 0:00,95957,102388,151625
8/21/2019 0:00,94430,105857,176857
8/22/2019 0:00,103472,115750,175556
8/23/2019 0:00,110815,124110,177500
8/24/2019 0:00,102982,113324,175500
8/25/2019 0:00,96745,110966,168889
8/26/2019 0:00,98675,110925,169400
8/27/2019 0:00,98224,112322,175667
8/28/2019 0:00,97872,110805,179667
8/29/2019 0:00,103686,119961,181500
8/30/2019 0:00,104698,123686,181500
8/31/2019 0:00,93173,106555,177375
9/1/2019 0:00,95057,104391,176000
9/2/2019 0:00,95214,104640,185857
9/3/2019 0:00,97474,105291,185250
9/4/2019 0:00,97369,103178,181900
9/5/2019 0:00,99473,112195,184429
9/6/2019 0:00,101953,115165,190000
9/7/2019 0:00,98687,106916,183800
9/8/2019 0:00,97463,104556,186182
9/9/2019 0:00,98620,104975,183600
9/10/2019 0:00,99104,103873,181500
9/11/2019 0:00,96272,101059,0
9/12/2019 0:00,97674,103472,186333
9/13/2019 0:00,100626,108979,185000
9/14/2019 0:00,102969,108744,190000
